state,constituency,winner,party,gender,criminal cases,age,category,education,assets,liabilities,total electors,balance assets,total_cons_per_state,total_voters_per_state,total_voters_per_cons
Uttar Pradesh,KHERI,0,SP,0,0,29.0,GENERAL,8,1579411.0,0.0,1770699,1579411.0,251,458868319,4
Uttar Pradesh,KHERI,0,INC,1,0,71.0,GENERAL,7,8936547.0,1061456.0,1770699,7875091.0,251,458868319,4
Uttar Pradesh,KHERI,0,CPI(M),1,0,68.0,GENERAL,7,9470000.0,0.0,1770699,9470000.0,251,458868319,4
Jharkhand,KHUNTI,1,BJP,1,0,50.0,ST,6,91507865.0,27106434.0,1202664,64401431.0,65,100839587,4
Jharkhand,KHUNTI,0,INC,1,0,57.0,ST,6,5111665.0,0.0,1202664,5111665.0,65,100839587,4
Jharkhand,KHUNTI,0,IND,0,0,40.0,ST,9,13477647.0,851103.0,1202664,12626544.0,65,100839587,4
Jharkhand,KHUNTI,0,JKP,1,0,50.0,ST,7,8191682.0,0.0,1202664,8191682.0,65,100839587,4
Bihar,KISHANGANJ,1,INC,1,1,54.0,GENERAL,7,90973803.0,5383958.0,1659651,85589845.0,218,384468939,4
Bihar,KISHANGANJ,0,JD(U),1,4,54.0,GENERAL,6,19854930.0,3598799.0,1659651,16256131.0,218,384468939,4
Bihar,KISHANGANJ,0,AIMIM,1,4,55.0,GENERAL,8,7262890.0,1908918.0,1659651,5353972.0,218,384468939,4
Bihar,KISHANGANJ,0,IND,1,0,42.0,GENERAL,7,507291.0,0.0,1659651,507291.0,218,384468939,4
Jharkhand,KODARMA,1,BJP,0,0,50.0,GENERAL,8,97636939.0,3189066.0,1814125,94447873.0,65,100839587,4
Jharkhand,KODARMA,0,JVM,1,10,61.0,ST,7,10951372.0,0.0,1814125,10951372.0,65,100839587,4
Jharkhand,KODARMA,0,CPI(ML)(L),1,4,46.0,GENERAL,4,14941593.0,3514000.0,1814125,11427593.0,65,100839587,4
Jharkhand,KODARMA,0,AITC,0,0,28.0,GENERAL,7,5290000.0,1200000.0,1814125,4090000.0,65,100839587,4
Assam,KOKRAJHAR,1,IND,1,5,50.0,ST,6,13013994.0,175069.0,1776358,12838925.0,44,68675245,5
Assam,KOKRAJHAR,0,BOPF,0,0,69.0,ST,7,44714985.0,0.0,1776358,44714985.0,44,68675245,5
Assam,KOKRAJHAR,0,UPPL,1,0,56.0,ST,7,15108266.0,0.0,1776358,15108266.0,44,68675245,5
Assam,KOKRAJHAR,0,INC,1,0,50.0,ST,7,5327404.0,200000.0,1776358,5127404.0,44,68675245,5
Assam,KOKRAJHAR,0,CPI(M),1,0,26.0,ST,8,1533900.0,248000.0,1776358,1285900.0,44,68675245,5
Karnataka,KOLAR,1,BJP,1,2,44.0,SC,6,174557500.0,19865690.0,1629961,154691810.0,72,131214920,2
Karnataka,KOLAR,0,INC,1,1,71.0,SC,7,329443821.0,143795090.0,1629961,185648731.0,72,131214920,2
Maharashtra,KOLHAPUR,1,SHS,1,0,54.0,GENERAL,8,95171892.0,10580414.0,1880496,84591478.0,175,321123079,3
Maharashtra,KOLHAPUR,0,NCP,1,4,47.0,GENERAL,7,663140000.0,135455000.0,1880496,527685000.0,175,321123079,3
Maharashtra,KOLHAPUR,0,VBA,0,1,37.0,GENERAL,9,964227.0,0.0,1880496,964227.0,175,321123079,3
West Bengal,KOLKATA DAKSHIN,1,AITC,0,3,61.0,GENERAL,7,10308401.0,0.0,1728851,10308401.0,173,288147109,4
West Bengal,KOLKATA DAKSHIN,0,BJP,1,1,58.0,GENERAL,8,13591332.0,831824.0,1728851,12759508.0,173,288147109,4
West Bengal,KOLKATA DAKSHIN,0,CPI(M),0,0,53.0,GENERAL,7,12530997.0,3862405.0,1728851,8668592.0,173,288147109,4
West Bengal,KOLKATA DAKSHIN,0,INC,0,0,44.0,GENERAL,7,447511958.0,187853701.0,1728851,259658257.0,173,288147109,4
West Bengal,KOLKATA UTTAR,1,AITC,1,2,70.0,GENERAL,7,61176355.0,0.0,1444082,61176355.0,173,288147109,4
West Bengal,KOLKATA UTTAR,0,BJP,1,7,55.0,GENERAL,7,24520871.0,2057496.0,1444082,22463375.0,173,288147109,4
West Bengal,KOLKATA UTTAR,0,CPI(M),0,1,50.0,GENERAL,8,7477775.0,1200000.0,1444082,6277775.0,173,288147109,4
West Bengal,KOLKATA UTTAR,0,INC,1,0,57.0,GENERAL,7,75691151.0,0.0,1444082,75691151.0,173,288147109,4
Kerala,KOLLAM,1,RSP,1,5,58.0,GENERAL,7,17500650.0,3270587.0,1296720,14230063.0,63,82698658,3
Kerala,KOLLAM,0,CPI(M),1,1,55.0,GENERAL,8,9463866.0,2800000.0,1296720,6663866.0,63,82698658,3
Kerala,KOLLAM,0,BJP,1,0,57.0,GENERAL,8,26550000.0,6400000.0,1296720,20150000.0,63,82698658,3
Karnataka,KOPPAL,1,BJP,1,1,64.0,GENERAL,4,28725791.0,22475333.0,1736693,6250458.0,72,131214920,2
Karnataka,KOPPAL,0,INC,1,0,38.0,GENERAL,6,84922164.0,38412374.0,1736693,46509790.0,72,131214920,2
Odisha,KORAPUT,1,INC,1,0,40.0,ST,7,37587560.0,1217963.0,1434384,36369597.0,73,112683114,7
Odisha,KORAPUT,0,BJD,0,0,33.0,ST,6,40617427.0,0.0,1434384,40617427.0,73,112683114,7
Odisha,KORAPUT,0,BJP,1,0,63.0,ST,4,41944825.0,4200000.0,1434384,37744825.0,73,112683114,7
Odisha,KORAPUT,0,BSP,1,0,61.0,ST,7,316000.0,0.0,1434384,316000.0,73,112683114,7
Odisha,KORAPUT,0,CPI(ML)(L),1,0,67.0,ST,3,15000.0,0.0,1434384,15000.0,73,112683114,7
Odisha,KORAPUT,0,APoI,1,0,45.0,ST,8,170000.0,0.0,1434384,170000.0,73,112683114,7
Odisha,KORAPUT,0,CPIM,1,1,27.0,ST,2,565.0,0.0,1434384,565.0,73,112683114,7
Chhattisgarh,KORBA,1,INC,0,0,65.0,GENERAL,8,150639697.0,0.0,1508840,150639697.0,38,63568103,5
Chhattisgarh,KORBA,0,BJP,1,0,52.0,GENERAL,4,17097616.0,295672.0,1508840,16801944.0,38,63568103,5
Chhattisgarh,KORBA,0,GGP,1,0,45.0,ST,7,2713663.0,0.0,1508840,2713663.0,38,63568103,5
Chhattisgarh,KORBA,0,BSP,1,1,45.0,GENERAL,6,6504950.0,840000.0,1508840,5664950.0,38,63568103,5
Chhattisgarh,KORBA,0,IND,1,0,44.0,GENERAL,4,1874834.0,0.0,1508840,1874834.0,38,63568103,5
Rajasthan,KOTA,1,BJP,1,1,56.0,GENERAL,8,48347737.0,0.0,1948010,48347737.0,74,144688084,2
Rajasthan,KOTA,0,INC,1,0,75.0,ST,7,80157459.0,13137155.0,1948010,67020304.0,74,144688084,2
Kerala,KOTTAYAM,1,KEC(M),1,0,66.0,GENERAL,7,26027478.0,495778.0,1206698,25531700.0,63,82698658,3
Kerala,KOTTAYAM,0,CPI(M),1,0,64.0,GENERAL,4,7361071.0,637399.0,1206698,6723672.0,63,82698658,3
Kerala,KOTTAYAM,0,KEC,1,3,68.0,GENERAL,7,27643705.0,4036712.0,1206698,23606993.0,63,82698658,3
Kerala,KOZHIKODE,1,INC,1,1,66.0,GENERAL,7,12502009.0,3174805.0,1318024,9327204.0,63,82698658,3
Kerala,KOZHIKODE,0,CPI(M),1,1,55.0,GENERAL,6,11915342.0,2079872.0,1318024,9835470.0,63,82698658,3
Kerala,KOZHIKODE,0,BJP,1,22,39.0,GENERAL,8,3524377.0,343064.0,1318024,3181313.0,63,82698658,3
Tamil Nadu,KRISHNAGIRI,1,INC,1,5,58.0,GENERAL,8,121087979.0,66817959.0,1530404,54270020.0,189,291486662,4
Tamil Nadu,KRISHNAGIRI,0,AIADMK,1,0,67.0,GENERAL,7,115619769.0,0.0,1530404,115619769.0,189,291486662,4
Tamil Nadu,KRISHNAGIRI,0,NTK,1,0,37.0,GENERAL,8,10336958.0,1400000.0,1530404,8936958.0,189,291486662,4
Tamil Nadu,KRISHNAGIRI,0,MNM,1,0,50.0,GENERAL,7,1300000.0,0.0,1530404,1300000.0,189,291486662,4
West Bengal,KRISHNANAGAR,1,AITC,0,0,44.0,GENERAL,7,26495250.0,671138.0,1631698,25824112.0,173,288147109,4
West Bengal,KRISHNANAGAR,0,BJP,1,0,40.0,GENERAL,4,22072625.0,1603339.0,1631698,20469286.0,173,288147109,4
West Bengal,KRISHNANAGAR,0,CPI(M),1,1,57.0,GENERAL,9,14839130.0,290686.0,1631698,14548444.0,173,288147109,4
West Bengal,KRISHNANAGAR,0,INC,1,0,70.0,GENERAL,8,10054478.0,0.0,1631698,10054478.0,173,288147109,4
Andhra Pradesh,KURNOOL,1,YSRCP,1,0,52.0,GENERAL,8,325914387.0,62070621.0,1573009,263843766.0,101,159256762,5
Andhra Pradesh,KURNOOL,0,TDP,1,0,67.0,GENERAL,7,174762674.0,1450000.0,1573009,173312674.0,101,159256762,5
Andhra Pradesh,KURNOOL,0,INC,1,0,42.0,GENERAL,6,158831414.0,0.0,1573009,158831414.0,101,159256762,5
Andhra Pradesh,KURNOOL,0,BJP,1,0,48.0,GENERAL,8,297510890.0,62328052.0,1573009,235182838.0,101,159256762,5
Andhra Pradesh,KURNOOL,0,CPI(M),1,1,58.0,GENERAL,7,1659077.0,85000.0,1573009,1574077.0,101,159256762,5
Haryana,KURUKSHETRA,1,BJP,1,0,49.0,GENERAL,7,35785621.0,5720000.0,1657335,30065621.0,41,73370373,5
Haryana,KURUKSHETRA,0,INC,1,1,66.0,GENERAL,7,126385687.0,704496.0,1657335,125681191.0,41,73370373,5
Haryana,KURUKSHETRA,0,BSP,0,0,59.0,GENERAL,7,54861000.0,0.0,1657335,54861000.0,41,73370373,5
Haryana,KURUKSHETRA,0,JNJP,1,0,57.0,GENERAL,7,134293739.0,4373215.0,1657335,129920524.0,41,73370373,5
Haryana,KURUKSHETRA,0,INLD,1,0,26.0,GENERAL,6,63059996.0,1748226.0,1657335,61311770.0,41,73370373,5
Uttar Pradesh,KUSHI NAGAR,1,BJP,1,2,50.0,GENERAL,6,21860780.0,316847.0,1761564,21543933.0,251,458868319,3
Uttar Pradesh,KUSHI NAGAR,0,SP,1,0,65.0,GENERAL,8,37474062.0,4000000.0,1761564,33474062.0,251,458868319,3
Uttar Pradesh,KUSHI NAGAR,0,INC,1,0,55.0,GENERAL,7,295474005.0,0.0,1761564,295474005.0,251,458868319,3
Jammu & Kashmir,LADAKH,1,BJP,1,1,33.0,ST,7,981904.0,0.0,179232,981904.0,28,36030136,4
Jammu & Kashmir,LADAKH,0,IND,1,0,37.0,ST,8,109000.0,0.0,179232,109000.0,28,36030136,4
Jammu & Kashmir,LADAKH,0,IND,1,0,54.0,ST,4,2729608.0,0.0,179232,2729608.0,28,36030136,4
Jammu & Kashmir,LADAKH,0,INC,1,0,61.0,ST,7,58318908.0,8765000.0,179232,49553908.0,28,36030136,4
Assam,LAKHIMPUR,1,BJP,1,0,53.0,ST,6,14307978.0,5839285.0,1708013,8468693.0,44,68675245,3
Assam,LAKHIMPUR,0,INC,1,0,51.0,GENERAL,4,51185000.0,0.0,1708013,51185000.0,44,68675245,3
Assam,LAKHIMPUR,0,CPI(M),1,0,51.0,GENERAL,7,2519069.0,0.0,1708013,2519069.0,44,68675245,3
Lakshadweep,LAKSHADWEEP,1,NCP,1,2,43.0,ST,8,938641.0,0.0,55189,938641.0,3,165567,3
Lakshadweep,LAKSHADWEEP,0,INC,1,0,36.0,ST,7,95047817.0,445771.0,55189,94602046.0,3,165567,3
Lakshadweep,LAKSHADWEEP,0,JD(U),1,0,64.0,ST,8,49783111.0,2887460.0,55189,46895651.0,3,165567,3
Uttar Pradesh,LALGANJ,1,BSP,0,0,44.0,SC,7,88451770.0,0.0,1751980,88451770.0,251,458868319,4
Uttar Pradesh,LALGANJ,0,BJP,0,1,43.0,SC,8,46688371.0,4550000.0,1751980,42138371.0,251,458868319,4
Uttar Pradesh,LALGANJ,0,SBSP,1,0,45.0,SC,9,177000.0,570570.0,1751980,-393570.0,251,458868319,4
Uttar Pradesh,LALGANJ,0,INC,1,3,29.0,SC,7,4615570.0,1743219.0,1751980,2872351.0,251,458868319,4
Maharashtra,LATUR,1,BJP,1,0,57.0,SC,4,286478302.0,100250602.0,1886657,186227700.0,175,321123079,3
Maharashtra,LATUR,0,INC,1,0,59.0,SC,8,125045318.0,19268169.0,1886657,105777149.0,175,321123079,3
Maharashtra,LATUR,0,VBA,1,0,59.0,SC,8,14323873.0,540000.0,1886657,13783873.0,175,321123079,3
Jharkhand,LOHARDAGA,1,BJP,1,0,52.0,ST,7,12947303.0,525000.0,1234286,12422303.0,65,100839587,6
Jharkhand,LOHARDAGA,0,INC,1,1,57.0,ST,8,21094142.0,3935029.0,1234286,17159113.0,65,100839587,6
Jharkhand,LOHARDAGA,0,JKP,1,1,53.0,ST,7,22679920.0,2400000.0,1234286,20279920.0,65,100839587,6
Jharkhand,LOHARDAGA,0,IND,1,0,41.0,ST,3,1352000.0,0.0,1234286,1352000.0,65,100839587,6
Jharkhand,LOHARDAGA,0,AITC,1,0,26.0,ST,6,9232000.0,800000.0,1234286,8432000.0,65,100839587,6
Jharkhand,LOHARDAGA,0,IND,1,0,47.0,ST,3,1804321.0,250000.0,1234286,1554321.0,65,100839587,6
Uttar Pradesh,LUCKNOW,1,BJP,1,0,67.0,GENERAL,8,51492709.0,0.0,2040367,51492709.0,251,458868319,3
Uttar Pradesh,LUCKNOW,0,SP,0,1,68.0,GENERAL,7,1935459756.0,284863762.0,2040367,1650595994.0,251,458868319,3
Uttar Pradesh,LUCKNOW,0,INC,1,0,56.0,GENERAL,8,49765383.0,0.0,2040367,49765383.0,251,458868319,3
Punjab,LUDHIANA,1,INC,1,3,43.0,GENERAL,6,54281096.0,3331266.0,1683325,50949830.0,53,85100123,4
Punjab,LUDHIANA,0,LIP,1,8,48.0,GENERAL,7,123412923.0,12443000.0,1683325,110969923.0,53,85100123,4
Punjab,LUDHIANA,0,SAD,1,0,69.0,GENERAL,7,41621765.0,0.0,1683325,41621765.0,53,85100123,4
Punjab,LUDHIANA,0,AAP,1,0,32.0,GENERAL,9,1902817.0,0.0,1683325,1902817.0,53,85100123,4
Uttar Pradesh,MACHHLISHAHR,1,BJP,1,0,58.0,SC,7,259027394.0,11194163.0,1848306,247833231.0,251,458868319,3
Uttar Pradesh,MACHHLISHAHR,0,BSP,1,1,70.0,SC,7,102095537.0,11700000.0,1848306,90395537.0,251,458868319,3
Uttar Pradesh,MACHHLISHAHR,0,SBSP,1,0,70.0,SC,8,4441330.0,0.0,1848306,4441330.0,251,458868319,3
Andhra Pradesh,MACHILIPATNAM,1,YSRCP,1,2,50.0,GENERAL,8,990575840.0,746310844.0,1473347,244264996.0,101,159256762,3
Andhra Pradesh,MACHILIPATNAM,0,TDP,1,0,68.0,GENERAL,6,58649214.0,16809408.0,1473347,41839806.0,101,159256762,3
Andhra Pradesh,MACHILIPATNAM,0,JnP,1,0,44.0,GENERAL,8,100800000.0,37600000.0,1473347,63200000.0,101,159256762,3
Maharashtra,MADHA,1,BJP,1,2,42.0,GENERAL,6,1275160578.0,896315287.0,1909574,378845291.0,175,321123079,4
Maharashtra,MADHA,0,NCP,1,1,50.0,GENERAL,7,493306415.0,112417440.0,1909574,380888975.0,175,321123079,4
Maharashtra,MADHA,0,VBA,1,1,78.0,GENERAL,7,19159126.0,1606630.0,1909574,17552496.0,175,321123079,4
Maharashtra,MADHA,0,IND,1,0,43.0,GENERAL,1,62512874.0,112981121.0,1909574,-50468247.0,175,321123079,4
Bihar,MADHEPURA,1,JD(U),1,1,67.0,GENERAL,7,37420953.0,700000.0,1884883,36720953.0,218,384468939,4
Bihar,MADHEPURA,0,RJD,1,3,71.0,GENERAL,7,81533690.0,0.0,1884883,81533690.0,218,384468939,4
Bihar,MADHEPURA,0,JAPL,1,31,51.0,GENERAL,7,119543561.0,17695194.0,1884883,101848367.0,218,384468939,4
Bihar,MADHEPURA,0,IND,1,0,57.0,GENERAL,8,11276322.0,0.0,1884883,11276322.0,218,384468939,4
Bihar,MADHUBANI,1,BJP,1,1,49.0,GENERAL,9,46699125.0,7892847.0,1792798,38806278.0,218,384468939,6
Bihar,MADHUBANI,0,VSIP,1,0,46.0,GENERAL,5,0.0,0.0,1792798,0.0,218,384468939,6
Bihar,MADHUBANI,0,IND,1,1,63.0,GENERAL,7,26802196.0,0.0,1792798,26802196.0,218,384468939,6
Bihar,MADHUBANI,0,IND,0,0,57.0,GENERAL,4,10874083.0,0.0,1792798,10874083.0,218,384468939,6
Bihar,MADHUBANI,0,IND,1,0,30.0,GENERAL,8,757606.0,0.0,1792798,757606.0,218,384468939,6
Bihar,MADHUBANI,0,AKBMP,1,0,39.0,GENERAL,8,189200.0,0.0,1792798,189200.0,218,384468939,6
Tamil Nadu,MADURAI,1,CPI(M),1,0,49.0,GENERAL,6,1811456.0,0.0,1539026,1811456.0,189,291486662,5
Tamil Nadu,MADURAI,0,AIADMK,1,0,36.0,GENERAL,8,32239213.0,8700000.0,1539026,23539213.0,189,291486662,5
Tamil Nadu,MADURAI,0,IND,1,3,42.0,GENERAL,7,28787054.0,330000.0,1539026,28457054.0,189,291486662,5
Tamil Nadu,MADURAI,0,MNM,1,0,52.0,GENERAL,7,6297227.0,4676374.0,1539026,1620853.0,189,291486662,5
Tamil Nadu,MADURAI,0,NTK,0,0,38.0,GENERAL,8,175000.0,0.0,1539026,175000.0,189,291486662,5
Telangana,MAHABUBABAD,1,TRS,0,1,39.0,ST,7,19731269.0,1252068.0,1424385,18479201.0,74,127212819,7
Telangana,MAHABUBABAD,0,INC,1,1,55.0,ST,4,43570110.0,33600000.0,1424385,9970110.0,74,127212819,7
Telangana,MAHABUBABAD,0,TJS,1,1,33.0,ST,8,0.0,0.0,1424385,0.0,74,127212819,7
Telangana,MAHABUBABAD,0,CPI(M),1,0,45.0,ST,4,676200.0,0.0,1424385,676200.0,74,127212819,7
Telangana,MAHABUBABAD,0,BJP,1,0,37.0,ST,7,29043582.0,9000000.0,1424385,20043582.0,74,127212819,7
Telangana,MAHABUBABAD,0,IND,1,0,38.0,ST,8,2750000.0,1025000.0,1424385,1725000.0,74,127212819,7
Telangana,MAHABUBABAD,0,IND,0,0,49.0,ST,2,596000.0,0.0,1424385,596000.0,74,127212819,7
Uttar Pradesh,MAHARAJGANJ,1,BJP,1,5,54.0,GENERAL,6,371827109.0,4483048.0,1915408,367344061.0,251,458868319,8
Bihar,MAHARAJGANJ,1,BJP,1,5,55.0,GENERAL,7,10451986.0,376000.0,1807768,10075986.0,218,384468939,8
Bihar,MAHARAJGANJ,0,RJD,1,3,36.0,GENERAL,6,39112311.0,6266511.0,1807768,32845800.0,218,384468939,8
Uttar Pradesh,MAHARAJGANJ,0,SP,1,4,55.0,GENERAL,7,82263380.0,0.0,1915408,82263380.0,251,458868319,8
Uttar Pradesh,MAHARAJGANJ,0,INC,0,0,41.0,GENERAL,8,85042997.0,7395000.0,1915408,77647997.0,251,458868319,8
Bihar,MAHARAJGANJ,0,BSP,1,5,51.0,GENERAL,7,79825395.0,22404267.0,1807768,57421128.0,218,384468939,8
Bihar,MAHARAJGANJ,0,IND,1,0,47.0,GENERAL,7,35623127.0,1547000.0,1807768,34076127.0,218,384468939,8
Bihar,MAHARAJGANJ,0,IND,1,1,67.0,GENERAL,7,13459000.0,950000.0,1807768,12509000.0,218,384468939,8
Chhattisgarh,MAHASAMUND,1,BJP,1,0,51.0,GENERAL,7,17591683.0,1383014.0,1637951,16208669.0,38,63568103,3
Chhattisgarh,MAHASAMUND,0,INC,1,0,66.0,GENERAL,6,92123717.0,106791.0,1637951,92016926.0,38,63568103,3
Chhattisgarh,MAHASAMUND,0,IND,1,1,33.0,GENERAL,6,3775400.0,0.0,1637951,3775400.0,38,63568103,3
Telangana,MAHBUBNAGAR,1,TRS,1,0,60.0,GENERAL,6,63353123.0,4569251.0,1506102,58783872.0,74,127212819,3
Telangana,MAHBUBNAGAR,0,BJP,0,2,59.0,GENERAL,4,788398644.0,51670191.0,1506102,736728453.0,74,127212819,3
Telangana,MAHBUBNAGAR,0,INC,1,4,38.0,GENERAL,6,15759063.0,1722846.0,1506102,14036217.0,74,127212819,3
Gujarat,MAHESANA,1,BJP,0,0,71.0,GENERAL,6,440308300.0,7477793.0,1648869,432830507.0,69,119028011,2
Gujarat,MAHESANA,0,INC,1,0,73.0,GENERAL,7,698773712.0,96220673.0,1648869,602553039.0,69,119028011,2
Uttar Pradesh,MAINPURI,1,SP,1,1,79.0,GENERAL,8,205604593.0,22055657.0,1723236,183548936.0,251,458868319,2
Uttar Pradesh,MAINPURI,0,BJP,1,0,60.0,GENERAL,5,26146972.0,0.0,1723236,26146972.0,251,458868319,2
Kerala,MALAPPURAM,1,IUML,1,2,67.0,GENERAL,7,52932535.0,0.0,1370544,52932535.0,63,82698658,4
Kerala,MALAPPURAM,0,CPI(M),1,9,30.0,GENERAL,8,5438969.0,0.0,1370544,5438969.0,63,82698658,4
Kerala,MALAPPURAM,0,BJP,1,0,54.0,GENERAL,7,12100000.0,0.0,1370544,12100000.0,63,82698658,4
Kerala,MALAPPURAM,0,SDPI,1,2,48.0,GENERAL,4,1203908.0,0.0,1370544,1203908.0,63,82698658,4
West Bengal,MALDAHA DAKSHIN,1,INC,1,0,72.0,GENERAL,9,270959520.0,728107.0,1575590,270231413.0,173,288147109,3
West Bengal,MALDAHA DAKSHIN,0,BJP,0,1,54.0,GENERAL,8,10132939.0,2840000.0,1575590,7292939.0,173,288147109,3
West Bengal,MALDAHA DAKSHIN,0,AITC,1,0,63.0,GENERAL,7,13573609.0,0.0,1575590,13573609.0,173,288147109,3
West Bengal,MALDAHA UTTAR,1,BJP,1,4,59.0,ST,7,10232439.0,1070914.0,1685955,9161525.0,173,288147109,4
West Bengal,MALDAHA UTTAR,0,AITC,0,2,39.0,GENERAL,7,14786683.0,386896.0,1685955,14399787.0,173,288147109,4
West Bengal,MALDAHA UTTAR,0,INC,1,0,47.0,GENERAL,7,8613504.0,354254.0,1685955,8259250.0,173,288147109,4
West Bengal,MALDAHA UTTAR,0,CPI(M),1,1,69.0,GENERAL,7,10978779.0,0.0,1685955,10978779.0,173,288147109,4
Telangana,MALKAJGIRI,1,INC,1,42,51.0,GENERAL,7,245357182.0,27807304.0,3150313,217549878.0,74,127212819,4
Telangana,MALKAJGIRI,0,TRS,1,0,50.0,GENERAL,6,567940114.0,91408506.0,3150313,476531608.0,74,127212819,4
Telangana,MALKAJGIRI,0,BJP,1,1,59.0,GENERAL,8,25940000.0,6100000.0,3150313,19840000.0,74,127212819,4
Telangana,MALKAJGIRI,0,JnP,1,0,43.0,GENERAL,4,139714395.0,40743724.0,3150313,98970671.0,74,127212819,4
Himachal Pradesh,MANDI,1,BJP,1,0,60.0,GENERAL,4,15724337.0,783963.0,1281462,14940374.0,9,11941770,3
Himachal Pradesh,MANDI,0,INC,1,0,32.0,GENERAL,5,48523665.0,16286033.0,1281462,32237632.0,9,11941770,3
Himachal Pradesh,MANDI,0,CPI(M),1,1,48.0,GENERAL,8,4303590.0,934823.0,1281462,3368767.0,9,11941770,3
Madhya Pradesh,MANDLA,1,BJP,1,0,59.0,ST,8,26702373.0,1000075.0,1951267,25702298.0,93,165541098,5
Madhya Pradesh,MANDLA,0,INC,1,1,58.0,ST,7,3182853.0,0.0,1951267,3182853.0,93,165541098,5
Madhya Pradesh,MANDLA,0,GGP,1,0,57.0,ST,3,15377000.0,282000.0,1951267,15095000.0,93,165541098,5
Madhya Pradesh,MANDLA,0,BSCP,1,0,43.0,ST,6,2120000.0,0.0,1951267,2120000.0,93,165541098,5
Madhya Pradesh,MANDLA,0,IND,1,0,40.0,ST,8,2313900.0,294000.0,1951267,2019900.0,93,165541098,5
Madhya Pradesh,MANDSOUR,1,BJP,1,1,59.0,GENERAL,8,90908944.0,799283.0,1760875,90109661.0,93,165541098,2
Madhya Pradesh,MANDSOUR,0,INC,0,0,45.0,GENERAL,8,6759260.0,0.0,1760875,6759260.0,93,165541098,2
Karnataka,MANDYA,1,IND,0,0,55.0,GENERAL,4,234154139.0,14232295.0,1712004,219921844.0,72,131214920,3
Karnataka,MANDYA,0,JD(S),1,0,31.0,GENERAL,7,740087761.0,353629176.0,1712004,386458585.0,72,131214920,3
Karnataka,MANDYA,0,IND,1,0,36.0,GENERAL,4,660000.0,1160000.0,1712004,-500000.0,72,131214920,3
Assam,MANGALDOI,1,BJP,1,0,45.0,GENERAL,7,6206286.0,0.0,1800237,6206286.0,44,68675245,3
Assam,MANGALDOI,0,INC,1,0,67.0,GENERAL,8,126699173.0,0.0,1800237,126699173.0,44,68675245,3
Assam,MANGALDOI,0,UPPL,1,0,55.0,ST,8,1035500.0,0.0,1800237,1035500.0,44,68675245,3
Uttar Pradesh,MATHURA,1,BJP,0,0,70.0,GENERAL,9,2508270292.0,131288062.0,1807893,2376982230.0,251,458868319,3
Uttar Pradesh,MATHURA,0,RLD,1,2,66.0,GENERAL,7,216820285.0,5708000.0,1807893,211112285.0,251,458868319,3
Uttar Pradesh,MATHURA,0,INC,1,0,63.0,GENERAL,7,356953188.0,0.0,1807893,356953188.0,251,458868319,3
West Bengal,MATHURAPUR,1,AITC,1,0,80.0,SC,8,10667304.0,0.0,1652096,10667304.0,173,288147109,4
West Bengal,MATHURAPUR,0,BJP,1,0,46.0,SC,8,3592432.0,400000.0,1652096,3192432.0,173,288147109,4
West Bengal,MATHURAPUR,0,CPI(M),1,0,42.0,SC,7,6853079.0,0.0,1652096,6853079.0,173,288147109,4
West Bengal,MATHURAPUR,0,INC,1,0,63.0,SC,4,844789.0,258300.0,1652096,586489.0,173,288147109,4
Maharashtra,MAVAL,1,SHS,1,3,55.0,GENERAL,3,1023310134.0,416612.0,2298080,1022893522.0,175,321123079,3
Maharashtra,MAVAL,0,NCP,1,0,29.0,GENERAL,7,201239333.0,93613295.0,2298080,107626038.0,175,321123079,3
Maharashtra,MAVAL,0,VBA,1,0,47.0,GENERAL,5,6525572.0,534788.0,2298080,5990784.0,175,321123079,3
Kerala,MAVELIKKARA,1,INC,1,1,56.0,SC,8,12965129.0,982819.0,1308102,11982310.0,63,82698658,3
Kerala,MAVELIKKARA,0,CPI(M),1,0,53.0,SC,4,3725488.0,953336.0,1308102,2772152.0,63,82698658,3
Kerala,MAVELIKKARA,0,BDJS,1,0,64.0,SC,4,4926063.0,400000.0,1308102,4526063.0,63,82698658,3
Tamil Nadu,MAYILADUTHURAI,1,DMK,1,0,74.0,GENERAL,7,13355095.0,215000.0,1484842,13140095.0,189,291486662,5
Tamil Nadu,MAYILADUTHURAI,0,AIADMK,1,0,64.0,GENERAL,8,17159486.0,354102.0,1484842,16805384.0,189,291486662,5
Tamil Nadu,MAYILADUTHURAI,0,IND,1,2,39.0,GENERAL,6,6270000.0,0.0,1484842,6270000.0,189,291486662,5
Tamil Nadu,MAYILADUTHURAI,0,NTK,0,0,27.0,GENERAL,7,525600.0,57500.0,1484842,468100.0,189,291486662,5
Tamil Nadu,MAYILADUTHURAI,0,MNM,1,0,46.0,GENERAL,3,8606404.0,6100000.0,1484842,2506404.0,189,291486662,5
Odisha,MAYURBHANJ,1,BJP,1,1,54.0,ST,4,2742000.0,400000.0,1493205,2342000.0,73,112683114,4
Odisha,MAYURBHANJ,0,BJD,1,0,41.0,ST,7,11842615.0,632703.0,1493205,11209912.0,73,112683114,4
Odisha,MAYURBHANJ,0,JMM,0,0,47.0,ST,6,28247881.0,7196331.0,1493205,21051550.0,73,112683114,4
Odisha,MAYURBHANJ,0,IND,0,0,47.0,ST,8,10673347.0,1000000.0,1493205,9673347.0,73,112683114,4
